player,elo_hard,elo_clay,elo_grass,elo
Smith A.,1486.5832555552154,1500.0,1500.0,1495.5277518517385
Cressy M.,1514.9303124885898,1413.9724412853022,1525.3878309965714,1484.763528256821
Brands D.,1534.6701006756452,1511.136782154675,1469.4022609970705,1505.0697146091304
Robredo T. ,1516.0,1500.0,1500.0,1505.3333333333333
Isner J. ,1500.0,1500.0,1500.0,1500.0
Tu L.,1425.8445917276829,1500.0,1469.9250303760111,1465.2565407012314
Mahut N.,1571.7471485007375,1497.6078952524426,1647.171502918588,1572.1755155572562
Hernandez O. ,1484.0,1500.0,1500.0,1494.6666666666667
Przysiezny M.,1437.3867439214143,1372.0475688023505,1457.844320004564,1422.4262109094427
Ianni S.,1500.0,1504.3650242516962,1500.0,1501.4550080838987
Okun N.,1419.1930077077152,1500.995097617935,1425.7333469222672,1448.6404840826392
Lalami Laaroussi Y.,1500.0,1477.1342304944221,1500.0,1492.378076831474
Tomic B.,1575.596233155281,1427.5699207289113,1589.2084695792194,1530.7915411544707
Corrie E.,1500.0,1500.0,1483.9860342658849,1494.6620114219616
Bellucci T.,1516.7447403551078,1512.3744086200174,1458.3083272916967,1495.8091587556073
Gimeno D.,1500.0,1488.556254024892,1500.0,1496.1854180082973
 Hajek J.,1500.0,1504.173360322917,1500.0,1501.391120107639
Auckland J.,1526.3010880206657,1500.0,1500.0,1508.7670293402218
Sock J.,1555.324581762148,1584.8139051165087,1560.971808582956,1567.0367651538709
Steckley R.,1484.982499613646,1500.0,1500.0,1494.994166537882
Fischer M.,1435.2585669753933,1395.6269023876876,1475.7233072967178,1435.5362588865999
Muster T.,1467.6110708980273,1491.0062309428868,1500.0,1486.2057672803046
Ciorcila P.,1500.0,1481.4299745016524,1500.0,1493.8099915005507
Engel J.,1501.6422153793528,1489.427630911377,1504.761979690541,1498.6106086604238
Furlan R.,1472.2431682729896,1468.0615528514838,1500.0,1480.101573708158
Minar J.,1480.20362917146,1500.0,1500.0,1493.40120972382
Kloer S.,1500.0,1490.8137765084828,1500.0,1496.9379255028277
Bangoura S.,1486.6983843091302,1500.0,1500.0,1495.5661281030434
Betov S.,1480.0055375725856,1500.0,1500.0,1493.335179190862
Shyla Y.,1484.793094767032,1500.0,1500.0,1494.9310315890107
Sweeting R.,1501.339585305902,1557.4410504810335,1474.9180758913067,1511.2329038927473
Bellotti R.,1500.0,1478.423301939248,1500.0,1492.8077673130826
Darcis S.,1536.3324338565146,1480.3651626611875,1511.458959207798,1509.3855185751665
Clayton A.,1482.0061440371464,1500.0,1500.0,1494.0020480123821
Baez S.,1464.2517943930266,1612.5924881470485,1441.0411418815856,1505.9618081405536
Childs L.,1500.0,1500.0,1421.6210651936499,1473.8736883978834
De Minaur A.,1848.8079231792963,1739.545380023584,1702.5983055532295,1763.6505362520365
Rodrigues M.,1515.2349237044375,1500.0,1500.0,1505.078307901479
Van Der Merwe I.,1508.7714399295799,1500.0,1516.3133586808067,1508.3615995367957
Karlovic I.,1485.4610163758039,1525.152357242098,1591.1699703293991,1533.9277813157669
Hernandez-Fernandez J,1500.0,1484.2341804054404,1500.0,1494.7447268018134
Dupre T.,1482.6816052696713,1500.0,1500.0,1494.2272017565572
Flygt K.,1500.0,1485.0095397500322,1500.0,1495.0031799166773
Gross O.,1500.0,1458.407032734202,1485.1434138789427,1481.1834822043813
Mayer L.,1522.2158224099257,1535.970580505115,1506.0547365317907,1521.413713148944
Avidzba A.,1499.263693206478,1500.0,1500.0,1499.7545644021593
Marach O.,1459.9199268448838,1469.7409697008152,1483.1855624109835,1470.9488196522277
Britton D.,1472.9809828172254,1500.0,1500.0,1490.9936609390752
Piros Z.,1487.3112026056538,1482.9170179281903,1500.0,1490.0760735112815
Mayer F.,1466.7742876771028,1503.5028593686095,1630.7282392856134,1533.668462110442
Berrettini M. ,1492.4682811224754,1500.0,1500.0,1497.4894270408251
Mcclune M.,1506.3850523826313,1500.0,1500.0,1502.1283507942105
Lopes H.,1500.0,1488.252733725006,1500.0,1496.084244575002
Tebbutt M.,1498.8438947691864,1500.0,1500.0,1499.6146315897288
King K.,1481.5319196673947,1488.367360328108,1489.42364841811,1486.4409761378708
Escobar G.,1500.0,1468.3331130709876,1500.0,1489.4443710236626
Hantschek M.,1504.6596645571722,1500.0,1500.0,1501.5532215190572
Ojeda Lara R.,1523.2607177482355,1497.9859057172655,1500.0,1507.0822078218337
Kohlmann M.,1415.9123657786229,1521.369450012269,1473.4730706195244,1470.2516288034722
Menezes J.,1500.0,1487.012890868434,1500.0,1495.6709636228113
Blake J.,1603.1013736045343,1559.089415605576,1518.0826485310647,1560.091145913725
Olivo R.,1449.8667247359679,1506.2497964701042,1484.2331607545157,1480.1165606535294
Economidis K.,1422.2753772086924,1495.5399447631733,1459.4454174968762,1459.0869131562474
Williams R.,1462.0686024916167,1501.4611066584318,1475.9103915256296,1479.8133668918927
Basic M.,1549.4258610907864,1478.4745513805606,1466.642251969704,1498.180888147017
Galvani S.,1431.5717439667512,1424.1694643251317,1482.7027489545142,1446.147985748799
Blake J. ,1484.0,1500.0,1500.0,1494.6666666666667
Skatov T.,1464.6928564888883,1502.8655001144027,1500.0,1489.1861188677638
Cadart R.,1520.6098987005525,1500.0,1482.2386708805611,1500.9495231937046
Kafelnikov Y.,1596.0314151109608,1606.9186204005139,1579.7278117719236,1594.2259490944662
Luncanu P.A.,1488.598896023611,1483.5370877843004,1500.0,1490.711994602637
Authom M.,1465.3222025427522,1500.0,1500.0,1488.4407341809174
Zlatanovic A.,1500.0,1482.5083400344215,1500.0,1494.1694466781403
Miedler L.,1476.8952086787533,1485.5870139346137,1500.0,1487.4940742044557
Fyrstenberg M.,1500.0,1465.2539296048108,1500.0,1488.417976534937
Gustafsson M.,1500.863183381857,1527.1621445290618,1491.5418696369536,1506.5223991826242
Tabilo A.,1558.1069101780504,1580.0653433446248,1556.5014184926115,1564.8912240050956
Granollers M. ,1484.0,1500.0,1500.0,1494.6666666666667
Soderlund C.,1500.0,1506.1921305583608,1500.0,1502.0640435194537
Ortega-Olmedo R.,1500.0,1486.8417501061692,1500.0,1495.6139167020565
Diallo G.,1587.1062584136064,1570.0779459322393,1578.1788755905275,1578.454359978791
Stepanek R.,1637.4908858514573,1620.4561507419305,1639.1797554568327,1632.3755973500736
Crugnola M.,1483.3997120260428,1494.0250482909737,1500.0,1492.4749201056723
Hajek J.,1330.6412064869664,1515.3752342248501,1457.5461012286842,1434.5208473135
Stanoytchev O.,1500.0,1484.7685818980626,1500.0,1494.9228606326876
Rieschick S.,1499.7728386627782,1464.8992174203124,1500.0,1488.2240186943636
Zeppieri G.,1447.6930787937986,1457.5948815677355,1481.8847242065754,1462.3908948560365
Munar J.,1561.8929425298782,1564.0972379023362,1477.531602595158,1534.507261009124
Vlasov D.,1500.0,1487.9516078063643,1500.0,1495.983869268788
Cruciat A.,1500.0,1486.19368908507,1500.0,1495.39789636169
Jianu F.C.,1500.0,1502.5127137956524,1500.0,1500.8375712652175
Comesana F.,1519.0197017123676,1565.294842792035,1496.6041084597782,1526.9728843213936
Becker B. ,1484.0,1500.0,1500.0,1494.6666666666667
Prpic F.,1486.7946493170323,1434.94221516753,1500.0,1473.912288161521
Olivieri G.,1500.0,1527.6092631853978,1500.0,1509.203087728466
Gigante M.,1509.3753606939947,1530.426835019361,1500.0,1513.2673985711187
Muller G.,1552.551182124247,1515.8105445810388,1673.7482633314262,1580.7033300122373
Kecmanovic M.,1614.4050318753111,1556.473531812456,1521.1464397922136,1564.008334493327
Michelsen A.,1678.4524053872055,1449.0629456325887,1569.1287475510244,1565.5480328569395
Vaisse M.,1500.0,1481.040814728837,1500.0,1493.680271576279
Chela J.,1500.0,1532.5995654086464,1500.0,1510.866521802882
Chakravarthi C.,1490.0154665592709,1500.0,1500.0,1496.6718221864237
MacLagan M.,1480.1301808912704,1500.0,1500.0,1493.3767269637567
Brancaccio R.,1500.0,1487.439285168979,1500.0,1495.8130950563263
Stricker D.,1584.4561743079387,1499.3610834403316,1506.477875244498,1530.098377664256
Kern R.,1500.0,1464.9047949834144,1500.0,1488.3015983278049
Cui J.,1483.568211610519,1500.0,1500.0,1494.5227372035063
Cermak F.,1452.6983791627315,1509.8072308965475,1504.0267068463963,1488.844105635225
Crivoi V.,1453.5515221417807,1427.8726890545709,1476.3960898620062,1452.6067670194525
Dellien H.,1409.2299934424466,1437.2198112172114,1447.2888351714416,1431.2462132770333
Sabau R.,1447.9576615287733,1419.646558706301,1452.8614433025627,1440.1552211792125
Uebel L.,1500.0,1500.0,1484.6800728567073,1494.8933576189022
Davidovich Fokina A.,1715.4631089593413,1650.270793965644,1532.472916134248,1632.7356063530776
Moriya H.,1476.5068287028328,1500.0,1492.4090898078161,1489.6386395035497
Kunitsyn I. ,1484.0,1500.0,1500.0,1494.6666666666667
Van De Zandschulp B.,1657.1170130978521,1564.5808002912966,1512.2961252807195,1577.9979795566226
Gong M.X.,1470.288721371245,1500.0,1500.0,1490.0962404570816
Clemens T.,1515.9573587703678,1500.0,1500.0,1505.3191195901227
Di Mauro A.,1500.0,1510.739714848165,1500.0,1503.5799049493883
Kunitsyn I.,1426.8341546824429,1426.1836844743013,1427.108333806677,1426.7087243211402
Mina G.,1500.0,1473.1748990864191,1500.0,1491.058299695473
Celikbilek A.,1513.6959275116967,1500.0,1498.0973045713934,1503.9310773610302
Charpentier M.,1500.0,1457.5810356925606,1500.0,1485.8603452308535
Takeuchi K.,1482.4274805417494,1500.0,1500.0,1494.1424935139166
Todero N.,1500.0,1485.3402972029328,1500.0,1495.1134324009774
Prpic A.,1500.0,1466.7132762393019,1500.0,1488.9044254131006
Santillan A.,1461.7750220866776,1466.6766441029213,1499.4155931167486,1475.9557531021158
Junaid R.,1492.2334999303987,1500.0,1483.8432318829125,1492.0255772711037
De Greef A.,1504.2793410018282,1492.6721054804357,1500.0,1498.983815494088
Jorda Sanchis D.,1500.0,1500.4034543892517,1500.0,1500.1344847964174
Brasington J.,1446.9466562598038,1487.7185182712153,1484.0027481368545,1472.8893075559579
Krueger M.,1465.6092224545503,1497.1547436968353,1463.7257973685046,1475.4965878399635
Lisnard J.R.,1444.868778198551,1414.8472483391627,1461.3836787070336,1440.3665684149157
McClune M.,1491.4337808759053,1500.0,1500.0,1497.144593625302
Vasilevski A.,1484.8443113759565,1500.0,1500.0,1494.9481037919857
Bolt A.,1527.9996441274218,1500.0,1423.60620482635,1483.8686163179239
Galan D.E.,1451.854293294912,1442.2384705244317,1529.6404263543525,1474.5777300578986
Matsukevitch D.,1500.0,1487.3656354520763,1500.0,1495.788545150692
Simon G. ,1516.0,1500.0,1500.0,1505.3333333333333
Granollers G.,1500.0,1483.756248403409,1500.0,1494.5854161344696
Khaddari H.,1500.0,1489.520381151538,1500.0,1496.5067937171796
Cecchinato M.,1367.0303685844526,1547.744009801505,1414.6125785483307,1443.128985644763
Roshardt R.,1500.0,1472.9427234145376,1500.0,1490.9809078048459
Adaktusson J.,1487.0136437528333,1500.0,1500.0,1495.6712145842778
Fognini F.,1478.4504669199173,1556.1206814153074,1535.6291118691277,1523.400086734784
Urban F.,1500.0,1464.4873076482786,1500.0,1488.1624358827594
Korolev E.,1576.920513561816,1450.4342005251222,1413.8833738028818,1480.4126959632733
Yani M.,1424.5607140574286,1453.1355265817492,1528.9812829294588,1468.8925078562122
Kratochvil M.,1480.6533827031667,1477.2199950159534,1510.2903992266147,1489.3879256485782
Crawford O.,1500.0,1500.0,1482.7136936528834,1494.2378978842944
Alves T.,1438.073866692425,1438.448354405405,1485.260188337494,1453.9274698117745
Prashanth V.,1482.4428867992456,1500.0,1500.0,1494.147628933082
Ziadi M.,1500.0,1433.9446432441584,1500.0,1477.9815477480527
Mitchell B.,1442.2647735704575,1500.0,1500.0,1480.754924523486
Black W.,1434.6583085782636,1500.0,1483.6518203827143,1472.7700429869926
Verkerk M.,1452.0800365731823,1539.1426840854642,1463.9550896175617,1485.0592700920695
Djokovic M.,1473.5130276665243,1470.7435325303497,1500.0,1481.4188533989582
Zhang Ze.,1482.9258658022602,1500.0,1500.0,1494.3086219340867
Garcia M.,1500.0,1500.0,1485.860746853175,1495.286915617725
Bracciali D.,1451.406378633045,1519.249053688534,1518.57269703206,1496.409376451213
Couacaud E.,1488.337757778344,1474.5854289464876,1476.6480853614644,1479.857090695432
Seyboth Wild T.,1516.3921564519903,1561.05959961377,1504.407822692421,1527.2865262527273
Johnson S.,1508.314085426565,1580.8190670819888,1588.3430879034422,1559.1587468039986
Crabb J.,1430.3612657666151,1500.0,1500.0,1476.7870885888717
Kauffmann C.,1500.0,1481.8779676528684,1500.0,1493.9593225509561
Schuettler R. ,1484.0,1500.0,1500.0,1494.6666666666667
Aragone JC,1500.0,1500.0,1481.984521110325,1493.9948403701082
Nedovyesov O.,1485.943558621525,1500.0,1500.0,1495.3145195405084
Fitz S.,1500.0,1500.0,1485.0343075838136,1495.0114358612711
Dreekmann H.,1500.0,1500.0,1471.3564441344627,1490.452148044821
Duclos P.L.,1491.1561999947915,1500.0,1490.1893262743463,1493.7818420897127
Srichaphan N.,1500.0,1503.3626392035962,1500.0,1501.1208797345323
Alcaide G.,1500.0,1500.0,1487.4402730827308,1495.8134243609102
Kohlschreiber P..,1501.4660128534902,1500.0,1500.0,1500.4886709511636
Kutac R.,1500.0,1484.8071482766125,1500.0,1494.9357160922043
Hellstrom M.,1500.0,1483.2366814574552,1500.0,1494.412227152485
Jubb P.,1500.0,1500.0,1464.4449041718356,1488.1483013906118
Krutykh O.,1476.0222411323734,1485.1582534923416,1500.0,1487.060164874905
Kubler J.,1491.5731764576603,1527.8450281351506,1530.2338830149042,1516.5506958692386
Tseng C.H.,1439.3016941912529,1464.8769936720266,1451.1893761063907,1451.7893546565567
King D.,1455.2200779838147,1500.0,1500.0,1485.0733593279383
Dasnieres de Veigy J.,1478.9431817166812,1481.4996915861368,1500.0,1486.8142911009393
Cilic M. ,1516.0,1500.0,1500.0,1505.3333333333333
Sugita Y.,1490.2193725634072,1458.773132915265,1529.8039972038998,1492.9321675608574
Etcheverry T.,1585.699642207931,1592.6480558165824,1442.6195454796687,1540.322414501394
Hewitt L.,1622.9520761346905,1592.167060213157,1687.849961465247,1634.323032604365
Luzzi F.,1461.5907964031478,1466.4175702117363,1500.0,1476.002788871628
Noguchi R.,1503.5352664806505,1500.0,1500.0,1501.1784221602168
Tiilikainen K.,1500.0,1482.145808752675,1500.0,1494.0486029175584
Hood M.,1500.0,1484.3493187089398,1500.0,1494.7831062363132
Draper J.,1916.705565282006,1677.3305669792765,1645.103615134466,1746.379915798583
Panfil G.,1500.0,1482.7479377345549,1500.0,1494.249312578185
Hong S.,1503.9533217202088,1500.0,1500.0,1501.3177739067362
Ignatik U.,1487.4776013250612,1500.0,1500.0,1495.8258671083538
Hormazabal G.,1500.0,1458.7259572872424,1500.0,1486.2419857624143
Kendrick R.,1477.3304192506087,1420.8024822259665,1412.8325944895996,1436.9884986553916
Knowle J.,1405.723217918324,1416.0045962457268,1455.4493597494925,1425.7257246378479
Almagro N.,1590.0171794716412,1663.3198156281248,1499.705372082984,1584.3474557275833
Srichaphan P.,1559.4818395397015,1324.6601358724563,1561.8796319220755,1482.0072024447445
Jeanpierre J.,1507.5983537794878,1513.292940306731,1500.0,1506.9637646954063
Sonego L.,1607.039363460986,1515.1020042000719,1578.7981321771954,1566.9798332794178
Barranco Cosano J.,1500.0,1485.8917783910167,1500.0,1495.2972594636722
Vavassori A.,1539.3455391399157,1538.4287626585515,1476.3460713353784,1518.0401243779486
Lehecka J.,1774.7018287392168,1623.7444633571608,1598.7567063281829,1665.734332808187
Jones G.D.,1466.3847666398417,1500.0,1500.0,1488.7949222132804
Giannessi A.,1458.8403801481722,1473.9804227554696,1500.0,1477.6069343012139
Dell'Acqua M.,1471.322295938626,1481.1042846702917,1500.516396944772,1484.31432585123
Velotti A.,1500.0,1446.7202254019646,1500.0,1482.2400751339883
Dedura-Palomero D.,1500.0,1504.959484257731,1500.0,1501.6531614192436
Sitak A.,1468.5055291684123,1500.0,1500.0,1489.5018430561374
Millot V.,1470.363485574236,1458.5821468954293,1482.6871337574576,1470.5442554090412
Baker J.,1476.2817598085185,1500.0,1399.3335917792015,1458.5384505292398
Seppi A.,1522.3244621090046,1454.8620824043116,1560.5896398406414,1512.592061451319
Arnaboldi A.,1487.3444331679464,1485.9291706744648,1489.7653108545567,1487.6796382323225
Berdych T.,1739.972529873367,1754.3350666218814,1724.7522794668275,1739.686625320692
Del Bonis F.,1481.6188312711636,1557.5217667223462,1500.0,1513.0468659978367
Nava E.,1504.4662444822643,1484.46771835285,1486.8723278122936,1491.9354302158026
Cazaux A.,1552.2434179914667,1551.0852849638372,1498.184646838781,1533.837783264695
Caratti C.,1437.2610834794455,1500.0,1484.0613114820017,1473.7741316538159
Ivashka I.,1592.5792684324715,1513.0474803679613,1527.1227776379906,1544.2498421461412
Mirnyi M.,1504.553950881879,1456.1646315676169,1599.1886883647187,1519.9690902714049
Knittel B.,1500.0,1489.071869812992,1482.006419090187,1490.3594296343929
Cobolli F.,1577.2715902730317,1715.1454822685137,1577.6754943874887,1623.3641889763446
Hanfmann Y.,1530.706648227096,1587.231151156456,1474.1780526291507,1530.7052840042343
Domingues J.,1500.0,1504.0650005247896,1500.0,1501.35500017493
Yoo D.,1500.0,1486.069561014996,1500.0,1495.356520338332
Dent T.,1596.370289915421,1439.7816706088129,1533.6133271577978,1523.2550958940108
Haehnel J.,1526.2611555738793,1420.109126382337,1457.9810036080557,1468.1170951880906
Neumayer L.,1500.0,1474.1534304546797,1500.0,1491.3844768182264
Greul S.,1481.5200693853076,1504.9476446033593,1469.557299439,1485.3416711425555
Haider-Maurer A.,1455.9687590248427,1457.2095263156455,1422.9266294222164,1445.3683049209014
Meister N.,1485.057860684602,1500.0,1500.0,1495.0192868948673
Moodie W.,1556.7820600296902,1454.606335590648,1499.0955694050472,1503.4946550084617
Jacquet K.,1496.978218479847,1489.7410655000713,1500.0,1495.5730946599726
Raja P.,1481.9316034281292,1500.0,1500.0,1493.9772011427096
Cabal J.S.,1500.0,1467.944142271644,1500.0,1489.3147140905483
Copil M.,1570.2515672331458,1389.9782288005408,1460.2074577480407,1473.479084593909
Luxa P.,1460.3469298637688,1500.0,1473.3208619856246,1477.8892639497979
Al-Ghareeb M.,1494.7167154087972,1500.0,1500.0,1498.2389051362659
Valkusz M.,1482.8293279819031,1484.0,1500.0,1488.9431093273008
Hrbaty D.,1514.876943058646,1486.01966325586,1434.5226366410309,1478.473080985179
Seppi A. ,1500.0,1500.0,1500.0,1500.0
Furness E.,1490.199426450208,1500.0,1500.0,1496.7331421500694
O'Brien A.,1452.9709386070804,1500.0,1500.0,1484.3236462023604
Gomez A.,1500.0,1497.1034593930212,1500.0,1499.0344864643405
Bonadio R.,1500.0,1487.813447088686,1500.0,1495.9378156962287
Del Potro J.,1500.0,1523.719469241793,1500.0,1507.9064897472642
Kovalik J.,1463.6371058654074,1536.6230154974435,1471.1374139836098,1490.4658451154871
Moyano D.,1500.0,1469.2814777638878,1500.0,1489.7604925879625
Pavic M.,1469.7017843951612,1479.6405045386573,1474.9271362388038,1474.756475057541
Khachanov K.,1789.372407662481,1737.7897740451199,1647.5514620608585,1724.9045479228198
Ito Y.,1484.412678127076,1500.0,1500.0,1494.8042260423588
Logtens P.,1500.0,1500.0,1472.159946267174,1490.719982089058
Stepanek R. ,1532.0,1500.0,1500.0,1510.6666666666667
Maden Y.,1486.179937359003,1505.3273355672666,1483.2213910880312,1491.5762213381001
Rochus O.,1563.8910550475211,1416.028518797674,1546.3787536224927,1508.766109155896
Ketola T.,1474.4990112249513,1500.0,1466.6361160850226,1480.3783757699914
Rehnquist B.,1446.2951409818215,1510.779366758048,1500.0,1485.6915025799565
Larose S.,1504.6902901475044,1500.0,1500.0,1501.5634300491681
Lopez M.,1498.5001560668236,1468.2125017125832,1491.0720327114248,1485.9282301636106
Nadal R.,1925.7330742030115,2012.1058624565985,1836.0952440579197,1924.6447269058433
Jones A.,1434.8521330827743,1500.0,1500.0,1478.2840443609248
Sirianni J.,1502.7401818996414,1500.0,1455.696238577109,1486.14547349225
Jun W.,1488.983321347411,1500.0,1500.0,1496.3277737824703
Gonzalez A.,1463.3898363634694,1412.3948578530449,1467.3166031913327,1447.7004324692823
Vovk S.,1485.1124342814296,1500.0,1500.0,1495.0374780938098
Levine J.,1473.3133339318372,1439.4747645709817,1472.1267751800128,1461.6382912276106
Fukarek O.,1395.693599554195,1470.2223243567578,1486.298480918928,1450.7381349432937
Bozoljac I.,1422.5809330549478,1496.4814448354266,1474.2410268514998,1464.4344682472913
Serra F.,1453.5726212179095,1526.538064832158,1425.4189655802218,1468.5098838767633
Berasategui A.,1500.0,1482.9875097867468,1500.0,1494.3291699289157
Nedovyesov A.,1451.9111444621576,1448.6359471324522,1461.216054287055,1453.9210486272216
Popp A.,1417.4430404263578,1357.2891973405558,1571.575453590908,1448.7692304526072
Viloca J.A.,1500.676558762491,1512.4939271197659,1500.0,1504.3901619607523
Zhang Ze,1439.6948886789357,1500.0,1500.0,1479.898296226312
Puerta M.,1498.013156816896,1662.6822644427177,1451.9435621313023,1537.546327796972
Harris L.,1563.3059853668092,1446.7713421332132,1504.7615299259828,1504.9462858086683
Verdasco F. ,1532.0,1500.0,1500.0,1510.6666666666667
Farah R.,1456.0258548242136,1537.3316668538284,1500.0,1497.7858405593472
Yoon Y.,1480.5665190117957,1500.0,1485.5931126530625,1488.7198772216195
Chung H.,1660.1810479118594,1629.7947890413293,1483.2898641988368,1591.0885670506752
Granollers-Pujol G.,1500.0,1478.530445826304,1500.0,1492.843481942101
Herbert P-H.,1483.448549680169,1500.0,1500.0,1494.4828498933896
Olejniczak D.,1500.0,1476.7552499313558,1484.7516039120799,1487.1689512811454
Mecir M.,1492.5440264428146,1482.8919761872933,1500.0,1491.8120008767025
Thomann N.,1515.4736606818567,1441.404276998115,1486.6806998783172,1481.1862125194295
Balcells J.,1438.102428789946,1495.4738908324155,1455.233365516608,1462.9365617129897
Djokovic N.,2044.6173894563608,1943.0884234499986,2011.877274028552,1999.8610289783037
Papamalamis T.,1482.3578558278896,1500.0,1500.0,1494.1192852759632
Mackin A.,1482.7717328839626,1478.133682358087,1413.5848012737797,1458.1634055052764
Johansson T.,1585.5172589775877,1471.708407635885,1584.0264749353569,1547.0840471829433
Marcaccio G.,1484.0080067370625,1513.4979260677178,1500.0,1499.16864426826
Bogomolov Jr. A.,1464.1621797566168,1500.0,1500.0,1488.0540599188723
Niland C.,1499.328389256312,1483.7930448851257,1484.4385041023386,1489.186646081259
Singh N.,1484.350001150895,1500.0,1500.0,1494.783333716965
Rios M.,1714.9588187965248,1580.9324032454242,1500.0,1598.6304073473163
Aldi F.,1500.0,1442.0469231193572,1500.0,1480.6823077064525
Djere L.,1586.9617923079486,1666.2519217543502,1432.3685846202115,1561.8607662275035
Haji A.,1484.753531151045,1500.0,1500.0,1494.917843717015
Peralta J.,1500.0,1485.7389027050504,1500.0,1495.2463009016835
Zverev M.,1464.276135322147,1460.1945749157467,1576.212585528259,1500.2277652553842
Smeets R.,1450.8802865934708,1491.4167132842356,1500.0,1480.765666625902
Grigelis L.,1484.845838939101,1500.0,1500.0,1494.9486129797003
Pavlasek A.,1455.7256777600364,1516.7531609337013,1513.397494608099,1495.2921111006124
Sarmiento R.,1489.9831978112607,1500.0,1500.0,1496.661065937087
Mager G.,1485.75559129624,1530.6025070627925,1505.2640166714498,1507.2073716768275
Pellegrino A.,1500.0,1497.5021525063573,1500.0,1499.167384168786
Berta D.,1500.0,1482.7615536989608,1482.673282642638,1488.4782787805327
Anderson K.,1580.6745309304285,1664.3941514488247,1739.493883484025,1661.5208552877593
Quintero M.,1500.0,1483.6233891337697,1500.0,1494.5411297112566
Donaldson J.,1588.5758045794398,1471.787220087833,1471.6294520982924,1510.664158921855
Reinberg E.,1486.2308033342,1500.0,1500.0,1495.4102677780666
Buse I.,1500.0,1511.5714390502426,1500.0,1503.857146350081
Dodig I.,1447.0876309552382,1603.2492979222513,1582.1624282665414,1544.1664523813436
Meligeni Alves F.,1501.6302270054443,1463.4543608190677,1485.192365077776,1483.4256509674294
Pouille L.,1570.8458061683716,1507.4973987158785,1594.036337511501,1557.4598474652503
Grosjean S.,1485.1450855965093,1590.42218392433,1599.4319365003366,1558.3330686737254
Bower J.,1500.0,1500.0,1481.8516769811133,1493.9505589937044
Bloomfield R.,1474.3358571508506,1500.0,1452.9423119692751,1475.7593897067084
Sinner J.,2192.9137832134234,1909.6794651605362,1794.319889683066,1965.6377126856753
Rosset M.,1460.2184535022493,1437.115915764501,1468.0957917068888,1455.1433869912132
Hanescu V.,1473.4127038870063,1638.4487556274387,1456.845486849679,1522.9023154547078
Rybakov A.,1490.1772979644686,1500.0,1500.0,1496.7257659881561
Setkic A.,1483.0752157870465,1475.4505898430746,1500.0,1486.1752685433737
Bellier A.,1495.4618283319242,1471.2044920536741,1534.8713796238303,1500.5125666698095
Iwabuchi S.,1430.0772546809847,1500.0,1500.0,1476.692418226995
Hutchins R.,1483.2582379636915,1500.0,1500.0,1494.4194126545638
Griekspoor T.,1699.701256540898,1615.6345284779882,1626.5570888161064,1647.297624611664
Gaio F.,1408.585416840772,1478.4973068165984,1500.0,1462.36090788579
Krall L.,1486.2097538520927,1500.0,1500.0,1495.403251284031
Muller A.,1559.8985417473766,1606.9735117847683,1485.8053247946007,1550.8924594422485
Mena F.,1481.5391050317207,1500.0,1500.0,1493.846368343907
Schwaerzler J.J.,1500.0,1490.285943115288,1500.0,1496.7619810384294
Hsu Y.,1542.8577584180896,1500.0,1500.0,1514.2859194726964
Dorsch B.,1474.2951136391298,1500.0,1486.5120757819532,1486.9357298070274
Misolic F.,1481.3399792773037,1591.3668960133155,1486.718886354532,1519.8085872150502
Koderisch C.,1500.0,1500.0,1483.1506921888358,1494.3835640629452
Stoliarov A.,1437.9982932370842,1457.8294280407383,1466.848368800309,1454.2253633593773
Sun F.,1484.0807566233839,1500.0,1500.0,1494.6935855411277
Marin J.A,1500.0,1505.0017090463662,1500.0,1501.6672363487887
Wang J.,1490.7782901959404,1499.298620577335,1499.1564540973643,1496.4111216235467
Gao X.,1486.2781572089675,1500.0,1500.0,1495.4260524029894
Alvarez Valdes L.C.,1500.347250155704,1500.0,1500.0,1500.1157500519014
Manta L.,1500.0,1485.5138179811536,1500.0,1495.1712726603846
Friberg K.,1490.7639338386641,1500.0,1500.0,1496.9213112795549
Hamou M.,1500.0,1465.5776889709819,1500.0,1488.5258963236604
Schuettler P.,1500.0,1517.162657820266,1500.0,1505.7208859400887
Hirigoyen I.,1484.4402171806703,1485.2545595956467,1500.0,1489.898258925439
Machado R.,1417.4038798231834,1419.5608356916475,1483.913246214824,1440.292653909885
Clezar G.,1481.7903529317655,1421.6323249891282,1500.0,1467.8075593069645
Flanagan I.,1500.0,1500.0,1526.7655627155111,1508.9218542385036
Kudla D.,1454.8474532485689,1419.3647187484987,1546.5025487379257,1473.5715735783313
Bega A.,1489.7320761596206,1500.0,1500.0,1496.5773587198735
Krawietz K.,1500.0,1459.178493710738,1496.3728108619978,1485.183768190912
Ferrero J.C.,1643.7528145671533,1690.1977843560694,1644.6813075486486,1659.5439688239574
Struff J.L.,1532.3480938439366,1647.9313502211594,1584.9273328635313,1588.4022589762092
Gulbis E.,1535.9153502758752,1544.903454301876,1501.9868059310454,1527.6018701695991
Smyczek T.,1455.213895479917,1445.6912882806248,1465.948961530517,1455.6180484303532
Diez S.,1493.2165924389526,1438.549010358897,1500.0,1477.2552009326166
Sijsling I.,1435.6340714657665,1446.704268254046,1488.3707964254186,1456.9030453817438
Ishii Y.,1463.029047325077,1500.0,1500.0,1487.676349108359
